Feature ID	Taxon
EF397816	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397817	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397818	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397819	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397820	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397821	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397822	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397823	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397824	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397825	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397826	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397827	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397828	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397829	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397830	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397831	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397832	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397833	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397834	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397835	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397836	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397837	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397838	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397839	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397840	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397841	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397842	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397843	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397844	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397845	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397846	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397847	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397848	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397849	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397850	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397851	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397852	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397853	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397854	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397855	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397856	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397857	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397858	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397859	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397860	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397861	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397862	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397863	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397864	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397865	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397866	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397867	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397868	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397869	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397870	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397871	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397872	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397873	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397874	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397875	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397876	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397877	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397878	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397879	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397880	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397881	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397882	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397883	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397884	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397885	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397886	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397887	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397888	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397889	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397890	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397891	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397892	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397893	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397894	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397895	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397896	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397897	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397898	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397899	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397900	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397901	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397902	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397903	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397904	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397905	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397906	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397907	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF397908	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__Cyanophyceae;f__Oscillatoriophycideae;g__Aerosakkonematales;s__Microseira wollei
EF408195	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408196	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408197	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408198	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408199	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408200	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408201	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408202	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408203	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408204	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408205	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408206	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408207	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408226	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408227	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408228	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408229	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF408230	d__Bacteria;k__Bacillati;p__Cyanobacteriota/Melainabacteria group;c__Cyanobacteriota;o__unclassified Cyanobacteriota;f__unclassified Cyanobacteriota;g__unclassified Cyanobacteriota;s__unclassified Cyanobacteriota
EF414590	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.
EF414591	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.
EF414592	d__Bacteria;k__Pseudomonadati;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geobacter;s__uncultured Geobacter sp.
